From,To,Year,Weight
6803,7436,2006,1
6804,6848,2006,1
6804,6915,2006,1
6804,6852,2006,2
6804,6853,2006,1
6804,6982,2006,1
6804,11079,2006,1
6804,6794,2006,2
6804,6903,2006,1
6804,8526,2006,1
6804,7824,2006,1
6804,6930,2006,1
6804,9559,2006,1
6804,6808,2006,1
6804,12830,2006,1
6804,6917,2006,1
6804,7075,2006,1
6804,6795,2006,1
6804,8168,2006,1
6804,6829,2006,1
6804,7472,2006,1
6804,6981,2006,1
6804,12791,2006,1
6804,6782,2006,1
6806,6897,2006,1
6806,6851,2006,1
6806,6933,2006,1
6806,6806,2006,2
6806,6855,2006,1
6806,9192,2006,1
6806,8108,2006,1
6806,7002,2006,1
6806,7004,2006,1
6806,6794,2006,1
6806,12815,2006,1
6807,7520,2006,1
6807,7152,2006,1
6807,9320,2006,1
6807,6953,2006,1
6807,7051,2006,1
6807,6928,2006,1
6807,7090,2006,1
6807,12371,2006,1
6807,6807,2006,1
6807,6904,2006,1
6807,7706,2006,1
6807,10163,2006,1
6807,6970,2006,1
6812,6928,2006,1
6812,6852,2006,1
6812,6924,2006,1
6812,6956,2006,1
6812,9289,2006,1
6812,6827,2006,1
6812,6892,2006,1
6812,6990,2006,1
6812,7952,2006,1
6812,7859,2006,1
6812,9294,2006,1
6812,12804,2006,1
6812,9407,2006,1
6813,8585,2006,1
6814,6848,2006,1
6814,9491,2006,1
6814,6853,2006,1
6814,6782,2006,1
6814,7119,2006,1
6815,6904,2006,1
6815,6848,2006,1
6815,6963,2006,1
6815,6805,2006,1
6815,9695,2006,1
6816,6816,2006,2
6816,8739,2006,1
6816,7282,2006,1
6816,11379,2006,1
6816,6852,2006,1
6816,6855,2006,2
6816,6810,2006,1
6816,12647,2006,1
6816,7021,2006,1
6818,6904,2006,1
6818,6818,2006,2
6818,6963,2006,1
6818,6852,2006,1
6818,9592,2006,1
6818,10267,2006,1
6818,6946,2006,1
6819,6848,2006,2
6819,6932,2006,1
6819,6838,2006,1
6819,7016,2006,2
6819,7181,2006,1
6819,10190,2006,1
6820,6820,2006,1
6820,6861,2006,1
6821,6848,2006,1
6821,6962,2006,1
6821,7075,2006,1
6821,6852,2006,3
6821,11308,2006,1
6821,6799,2006,1
6822,8853,2006,1
6822,12847,2006,1
6822,6971,2006,1
6822,6973,2006,1
6822,6919,2006,1
6823,6904,2006,1
6823,6814,2006,1
6823,6823,2006,1
6824,12258,2006,1
6824,9852,2006,1
6826,6826,2006,1
6826,6852,2006,1
6826,7423,2006,1
6827,10938,2006,1
6827,6827,2006,1
6827,7852,2006,1
6827,6933,2006,1
6827,12719,2006,1
6829,6848,2006,2
6829,7090,2006,3
6829,6852,2006,5
6829,11533,2006,1
6837,8090,2006,1
6837,6852,2006,1
6837,7029,2006,1
8667,12473,2006,1
6848,6848,2006,1
6848,6851,2006,1
6848,6852,2006,1
6848,11430,2006,1
6848,6956,2006,1
6848,6962,2006,1
6848,6830,2006,1
6848,7090,2006,1
6848,11203,2006,1
6848,7332,2006,1
6848,11577,2006,1
6848,7002,2006,1
6852,12322,2006,1
6852,6852,2006,1
6852,6853,2006,2
6853,11954,2006,1
6853,11875,2006,1
6853,7982,2006,1
10950,6852,2006,1
10950,6853,2006,1
10950,7078,2006,1
6855,9441,2006,1
6855,7042,2006,1
8905,8906,2006,1
8920,8918,2006,1
6873,10179,2006,1
8344,6853,2006,1
8655,6853,2006,1
6949,6853,2006,1
6882,7034,2006,1
6882,6853,2006,1
6882,6790,2006,1
6886,6961,2006,1
8316,8314,2006,1
6890,6890,2006,2
6890,7902,2006,1
6892,7305,2006,1
6892,6852,2006,1
6892,7900,2006,1
6892,12004,2006,1
11730,11731,2006,1
10991,6892,2006,1
6904,6904,2006,1
6904,7002,2006,1
6904,12591,2006,1
6910,7900,2006,1
6930,11120,2006,1
6930,8045,2006,1
6933,7345,2006,1
6933,6962,2006,1
6933,6852,2006,1
6933,6933,2006,2
6933,9499,2006,1
6933,8413,2006,1
6947,8139,2006,1
6952,11892,2006,1
6953,6848,2006,1
6953,6954,2006,1
6953,10909,2006,1
8327,8325,2006,1
6960,11149,2006,1
6962,7075,2006,1
6962,6853,2006,1
6963,6852,2006,1
6975,8926,2006,1
9025,11106,2006,1
6985,8455,2006,1
6993,12515,2006,1
6993,6853,2006,1
12771,12772,2006,1
9044,9048,2006,1
9048,9049,2006,1
7002,6930,2006,1
7002,7002,2006,1
7002,6853,2006,1
7004,7009,2006,1
7010,12188,2006,1
11108,11110,2006,1
7014,7014,2006,1
7014,7015,2006,1
7016,7017,2006,1
7016,7117,2006,1
7667,6852,2006,1
7025,9439,2006,1
7027,7028,2006,1
11128,11131,2006,1
11133,11136,2006,1
9088,9095,2006,1
11145,7104,2006,1
7055,6904,2006,1
7055,7055,2006,1
12510,9377,2006,1
11351,11352,2006,1
9118,6933,2006,1
7073,8878,2006,1
7075,12166,2006,1
7075,10127,2006,1
11173,6956,2006,1
11175,11176,2006,1
7080,7700,2006,1
9132,6985,2006,1
9136,6852,2006,1
11717,8843,2006,1
12375,10240,2006,1
7102,12709,2006,1
9163,6853,2006,2
7119,7585,2006,1
9172,9171,2006,1
11221,7546,2006,1
9175,7901,2006,1
7128,8832,2006,1
7128,6853,2006,2
7128,6781,2006,1
7132,7051,2006,1
11236,6802,2006,1
7153,6812,2006,1
12724,6853,2006,1
7156,8096,2006,1
7156,6853,2006,1
7161,8041,2006,1
7161,6933,2006,1
8453,7157,2006,1
11093,11094,2006,1
11100,11101,2006,1
11309,6800,2006,1
9279,9280,2006,1
11105,9025,2006,1
9290,9291,2006,1
9300,9301,2006,1
7254,10090,2006,1
7255,6794,2006,1
7255,12604,2006,1
7255,9442,2006,1
7273,7143,2006,1
7279,12631,2006,1
7282,7371,2006,1
11380,6975,2006,1
9407,7002,2006,1
6977,6953,2006,1
12177,6890,2006,1
9347,6806,2006,1
9348,9349,2006,1
9358,6791,2006,1
11408,6820,2006,1
11410,7153,2006,1
9378,9379,2006,1
9379,9380,2006,1
7345,10244,2006,1
7345,9230,2006,1
8393,7158,2006,1
9404,9405,2006,1
9413,6852,2006,1
9415,9416,2006,1
11465,6933,2006,1
7371,8190,2006,1
7371,8311,2006,1
11311,11309,2006,1
7382,6855,2006,1
9442,8217,2006,1
7035,12512,2006,1
7396,10121,2006,1
11509,6985,2006,1
9462,9463,2006,1
12159,6864,2006,1
9470,7042,2006,1
11522,11523,2006,1
9477,7821,2006,1
9490,6817,2006,1
9497,6852,2006,1
9502,9503,2006,1
7457,12488,2006,1
7460,6853,2006,1
9516,7901,2006,1
7472,6852,2006,1
7476,7361,2006,1
12274,12275,2006,1
7546,9025,2006,1
9546,7331,2006,1
11596,11599,2006,1
11597,11596,2006,1
11161,7615,2006,1
7507,6930,2006,1
7507,7326,2006,1
7507,7751,2006,1
8078,6793,2006,1
9558,6852,2006,1
9566,9567,2006,1
11835,10197,2006,1
11624,11623,2006,1
11912,6910,2006,1
9621,9622,2006,1
7574,7575,2006,1
12188,12189,2006,1
11693,11694,2006,1
11707,11708,2006,1
8096,7556,2006,1
7621,11537,2006,1
11718,7382,2006,1
12537,6852,2006,1
7659,11686,2006,1
11758,7156,2006,1
12462,12463,2006,1
9712,10685,2006,1
9715,7370,2006,1
9717,9718,2006,1
7423,10374,2006,1
12367,6904,2006,1
11181,11182,2006,1
11798,11797,2006,1
8455,8456,2006,1
9774,12655,2006,1
8373,12046,2006,1
7751,10149,2006,1
7751,12750,2006,1
12738,12739,2006,1
7783,9609,2006,1
9773,11318,2006,1
8808,8809,2006,1
8317,11371,2006,1
7800,12124,2006,1
11897,11898,2006,1
11883,11884,2006,1
11035,8208,2006,1
9867,9866,2006,1
7824,6856,2006,1
8240,8241,2006,1
6808,7090,2006,1
6808,12243,2006,1
6808,8100,2006,1
6808,6853,2006,1
6808,7078,2006,1
7852,7128,2006,1
12232,12234,2006,1
11984,11986,2006,1
11989,11990,2006,1
7900,6961,2006,1
7900,6993,2006,1
7900,6855,2006,2
7900,6853,2006,1
7900,10887,2006,1
12001,11999,2006,1
6781,6848,2006,3
6781,7041,2006,1
6781,7042,2006,2
6781,6852,2006,1
6781,6853,2006,2
6781,6982,2006,1
6781,6855,2006,2
6781,6792,2006,1
6781,6946,2006,1
6781,6798,2006,1
6781,6864,2006,1
6781,6804,2006,1
6781,6933,2006,1
6781,7002,2006,1
6781,6882,2006,1
6781,10950,2006,1
6781,7016,2006,1
6781,7721,2006,1
6781,12779,2006,1
6781,12789,2006,1
6781,6785,2006,1
6781,6781,2006,1
8488,8489,2006,1
6784,12784,2006,1
6784,6784,2006,1
6784,10227,2006,1
6784,6853,2006,1
6784,7135,2006,1
7943,7282,2006,1
9993,6906,2006,1
7946,6853,2006,1
9996,7961,2006,1
11244,6852,2006,1
7950,7952,2006,1
7952,12435,2006,1
12052,6804,2006,1
6788,6859,2006,1
6788,6788,2006,2
6788,6933,2006,2
7985,9361,2006,1
9063,7255,2006,1
7135,12272,2006,1
6794,6848,2006,1
6794,7490,2006,1
6794,6852,2006,3
6794,6853,2006,1
6794,7137,2006,1
6794,6794,2006,5
6794,9229,2006,1
6794,6990,2006,1
6794,6933,2006,1
6794,8918,2006,1
6794,7002,2006,1
6794,9436,2006,1
6794,7069,2006,1
6794,12832,2006,1
6794,6817,2006,1
6794,7010,2006,1
6794,6821,2006,1
6794,6812,2006,1
6794,7018,2006,1
6794,6956,2006,1
6794,12845,2006,1
6794,7677,2006,1
6794,12665,2006,1
6794,7548,2006,1
6794,6781,2006,1
6796,6852,2006,1
6796,6853,2006,1
7821,9478,2006,1
7822,8139,2006,1
7822,11261,2006,1
8024,8025,2006,1
9201,6791,2006,1
8037,10015,2006,1
8050,8055,2006,1
10899,10900,2006,1
6805,7360,2006,1
6805,6848,2006,2
6805,7266,2006,1
6805,6852,2006,1
6805,6853,2006,5
6805,12806,2006,1
6805,7016,2006,1
6805,6953,2006,2
6805,6924,2006,1
6805,7278,2006,1
6805,12305,2006,1
6805,7476,2006,1
6805,6805,2006,1
6805,6806,2006,1
6805,12859,2006,1
6805,7231,2006,1
8064,8065,2006,1
8070,7401,2006,1
10120,7396,2006,1
6809,9621,2006,1
6809,6933,2006,1
6810,6848,2006,1
6810,6786,2006,1
6810,8387,2006,1
6810,6794,2006,1
6810,6795,2006,1
6810,6924,2006,1
6810,7002,2006,1
6810,9774,2006,1
6810,6783,2006,1
10146,10145,2006,1
8099,6905,2006,1
12204,12207,2006,1
8112,6852,2006,1
8114,7460,2006,1
7908,12359,2006,1
6817,6817,2006,1
6817,6930,2006,1
6817,6853,2006,1
6817,10806,2006,1
6817,7016,2006,2
6817,10221,2006,1
6817,7615,2006,1
9205,7822,2006,1
8546,12248,2006,1
10181,9367,2006,1
12236,12422,2006,1
10209,6853,2006,1
8169,8170,2006,1
8174,8169,2006,1
8177,8178,2006,1
10227,10228,2006,1
10228,6956,2006,1
6825,6848,2006,2
6825,12801,2006,1
6825,7026,2006,1
6825,7027,2006,1
6825,7816,2006,1
6825,7052,2006,1
6825,9582,2006,1
6825,6959,2006,1
8197,7100,2007,1
8226,8516,2007,1
8246,6946,2007,1
8661,8663,2007,1
6837,8025,2007,1
6837,8022,2007,1
6837,10853,2007,1
6837,6806,2007,1
9230,9231,2007,1
9573,8475,2007,1
12397,12392,2007,1
12644,6805,2007,1
12144,6949,2007,1
8366,9530,2007,1
8369,8368,2007,1
12477,6908,2007,1
11941,10542,2007,1
12515,7152,2007,1
8230,7548,2007,1
12327,12328,2007,1
11986,9224,2007,1
12328,12329,2007,1
12671,6817,2007,1
12488,12487,2007,1
8450,6985,2007,1
8465,8462,2007,1
8462,8463,2007,1
8486,6960,2007,1
8488,10217,2007,1
8488,6946,2007,1
8488,10166,2007,1
7901,12554,2007,1
8511,8510,2007,1
10922,7002,2007,1
8534,8535,2007,1
12634,6827,2007,1
8933,8932,2007,1
7227,9276,2007,1
8560,9068,2007,1
12657,12658,2007,1
8594,7368,2007,1
8259,8260,2007,1
12701,11339,2007,1
7204,7162,2007,1
8263,8259,2007,1
12153,12152,2007,1
9289,7002,2007,1
10694,10695,2007,1
10407,7090,2007,1
9293,9575,2007,1
7859,6812,2007,1
8149,10884,2007,1
8679,6866,2007,1
12784,12785,2007,1
10737,10738,2007,1
9299,7078,2007,1
9484,7078,2007,1
7382,7201,2007,1
7382,12546,2007,1
12815,7002,2007,1
8722,6817,2007,1
8722,6853,2007,1
8728,6807,2007,1
8729,6810,2007,1
11849,11847,2007,1
10785,9099,2007,1
12845,6933,2007,1
9907,6795,2007,1
8765,8763,2007,1
12226,12228,2007,1
10817,10818,2007,1
8775,6905,2007,1
8782,8781,2007,1
11556,11555,2007,1
11340,11028,2007,1
12453,12454,2007,1
11954,7002,2007,1
8292,8293,2007,1
6928,8389,2007,1
10858,10859,2007,1
8813,7732,2007,1
7273,11008,2007,1
7615,7042,2007,1
6783,6848,2007,1
6783,9377,2007,1
6783,6882,2007,1
6783,6817,2007,1
6783,7146,2007,1
6783,6795,2007,1
6783,9424,2007,1
6783,10353,2007,1
6783,6933,2007,2
6783,9223,2007,1
6783,6783,2007,2
6783,10407,2007,1
6783,6993,2007,1
6783,6997,2007,1
8832,6890,2007,1
6786,6960,2007,2
6786,6993,2007,1
6786,6786,2007,1
6786,6852,2007,2
6786,6853,2007,1
6786,7783,2007,1
6786,8329,2007,1
6786,8938,2007,1
6786,7042,2007,1
6786,8638,2007,1
6786,10421,2007,1
6787,7377,2007,1
6787,7082,2007,1
6787,6795,2007,1
6787,6852,2007,1
6787,7090,2007,1
6790,10411,2007,1
6790,6787,2007,1
6790,6852,2007,1
6790,7396,2007,1
6790,7094,2007,1
6790,8712,2007,1
6790,6953,2007,1
6790,7002,2007,1
6790,6795,2007,1
6790,7805,2007,1
6791,6848,2007,3
6791,10855,2007,1
6791,6852,2007,1
6791,6853,2007,1
6791,9894,2007,1
6791,6791,2007,1
6791,7080,2007,1
6791,6953,2007,1
6791,10378,2007,1
6791,6887,2007,1
6791,8461,2007,1
6791,6855,2007,1
6791,7698,2007,1
6791,11987,2007,1
6791,6933,2007,3
6791,7386,2007,1
6791,10396,2007,1
6791,6910,2007,1
6792,6792,2007,3
6792,6848,2007,1
6792,7255,2007,1
6792,7163,2007,1
6792,7345,2007,1
6793,6848,2007,3
6793,7345,2007,1
6793,6864,2007,1
6793,6853,2007,1
6793,6791,2007,1
6793,6892,2007,1
6793,7002,2007,1
6793,11749,2007,1
6793,7228,2007,1
6793,8029,2007,1
6793,6997,2007,1
6794,6848,2007,1
6794,10817,2007,1
6794,7090,2007,1
6794,6853,2007,2
6794,6792,2007,2
6794,6794,2007,6
6794,6807,2007,1
6794,10274,2007,1
6794,10413,2007,1
6794,9744,2007,1
6794,6801,2007,1
6794,6804,2007,1
6794,8918,2007,1
6794,9369,2007,1
6794,6808,2007,1
6794,6937,2007,1
6794,6810,2007,1
6794,7068,2007,1
6794,7901,2007,1
6794,10852,2007,1
6794,6817,2007,1
6794,10210,2007,1
6794,6947,2007,1
6794,7332,2007,1
6794,6826,2007,1
6794,6892,2007,1
6794,6829,2007,1
6794,6895,2007,1
6794,7472,2007,1
6794,10225,2007,1
6794,9650,2007,1
6794,7221,2007,1
6794,6970,2007,1
6794,12799,2007,1
6794,10805,2007,1
6795,6784,2007,1
6795,6848,2007,2
6795,6787,2007,1
6795,6852,2007,1
6795,6853,2007,4
6795,12744,2007,1
6795,6892,2007,2
6795,6794,2007,1
6795,6795,2007,4
6795,8849,2007,1
6795,6802,2007,2
6795,9555,2007,1
6795,6804,2007,1
6795,7332,2007,1
6795,12442,2007,1
6795,9182,2007,1
6795,7394,2007,1
6795,6947,2007,1
6795,7268,2007,1
6795,6886,2007,1
6795,7016,2007,1
6795,8364,2007,1
6795,10285,2007,1
6795,10350,2007,1
6795,6961,2007,1
6795,9458,2007,1
6795,9524,2007,1
6795,7800,2007,1
6795,7036,2007,1
6795,7690,2007,1
6796,7002,2007,1
6796,10798,2007,1
6798,6848,2007,2
6798,7105,2007,1
6798,7042,2007,1
6798,6852,2007,1
6798,10857,2007,1
6798,6800,2007,1
6798,6798,2007,1
6799,11800,2007,1
6799,7161,2007,2
6799,6852,2007,1
6799,6853,2007,1
6799,6990,2007,1
6801,7546,2007,1
6801,8811,2007,1
6802,9616,2007,1
6802,6802,2007,1
6802,6852,2007,1
6802,6853,2007,2
6802,6788,2007,1
6802,7002,2007,1
6802,8475,2007,1
6802,7090,2007,1
6803,10320,2007,1
6803,6803,2007,1
6803,6853,2007,1
6803,9894,2007,1
6803,8567,2007,1
6803,7273,2007,1
6803,6956,2007,1
6805,6848,2007,1
6805,7184,2007,1
6805,8739,2007,1
6805,6853,2007,2
6805,7591,2007,1
6805,7016,2007,2
6805,8560,2007,1
6805,10257,2007,1
6805,6805,2007,1
6805,11576,2007,1
6805,6817,2007,1
6805,7002,2007,1
6805,7035,2007,1
6805,7677,2007,1
6805,7326,2007,1
6805,6933,2007,1
6806,6848,2007,1
6806,10337,2007,1
6806,6786,2007,1
6806,6852,2007,1
6806,6853,2007,1
6806,7016,2007,1
6806,9451,2007,1
6806,6894,2007,1
6806,9423,2007,1
6806,10420,2007,1
6806,9486,2007,1
6806,6806,2007,1
6806,8567,2007,1
6806,7396,2007,1
6806,7002,2007,1
6807,7456,2007,1
6807,7266,2007,1
6807,11818,2007,1
6807,6852,2007,2
6807,6853,2007,1
6807,7025,2007,1
6807,10345,2007,1
6807,6826,2007,1
6807,6795,2007,1
6807,6892,2007,1
6807,10317,2007,1
6807,7055,2007,1
6807,6960,2007,4
6807,6897,2007,1
6807,6791,2007,1
6807,11413,2007,1
6807,6806,2007,1
6807,10340,2007,1
6807,7706,2007,1
6807,7546,2007,1
6807,7678,2007,1
6808,7273,2007,1
6808,7002,2007,1
6808,6852,2007,1
6808,8389,2007,1
6808,7263,2007,1
6809,6960,2007,1
6809,10379,2007,1
6809,10276,2007,1
6809,6853,2007,1
6809,6790,2007,1
6809,6809,2007,2
6809,10235,2007,1
6809,9292,2007,1
6809,7567,2007,1
6810,9568,2007,1
6810,7090,2007,1
6810,10259,2007,1
6810,6852,2007,1
6810,6853,2007,1
6810,6806,2007,1
6810,10281,2007,1
6810,6794,2007,1
6810,7002,2007,3
6810,10813,2007,1
6812,7152,2007,1
6812,9795,2007,1
6812,6853,2007,2
6812,7078,2007,1
6812,6812,2007,4
6812,6826,2007,1
6812,6992,2007,1
6812,7345,2007,1
6812,6851,2007,1
6812,10293,2007,1
6812,7064,2007,1
6812,12825,2007,1
6812,10812,2007,1
6812,11838,2007,1
6814,6785,2007,1
6814,6852,2007,1
6814,6853,2007,1
6814,7080,2007,1
6814,7002,2007,1
6814,6810,2007,1
6814,8350,2007,1
6815,6853,2007,2
6815,6787,2007,1
6815,6933,2007,1
6815,6822,2007,1
6815,8040,2007,1
6815,6906,2007,1
6815,6846,2007,1
6815,6815,2007,2
6816,6816,2007,2
6816,12608,2007,1
6816,7908,2007,1
6816,6855,2007,1
6816,7002,2007,1
6816,6781,2007,1
6816,10239,2007,1
6817,7298,2007,1
6817,10221,2007,1
6817,6855,2007,1
6818,6848,2007,1
6818,6792,2007,1
6818,6882,2007,1
6818,6852,2007,1
6818,7157,2007,1
6818,6904,2007,1
6818,8394,2007,1
6818,6853,2007,2
6819,7328,2007,1
6819,6855,2007,1
6819,7016,2007,1
6819,7401,2007,1
6819,6893,2007,1
6819,8493,2007,1
6820,6848,2007,1
6820,7010,2007,1
6820,6853,2007,1
6820,6935,2007,1
6820,7002,2007,1
6820,11563,2007,1
6820,7068,2007,1
6821,6945,2007,1
6821,8387,2007,1
6821,6852,2007,1
6821,6853,2007,3
6821,7079,2007,1
6821,6826,2007,1
6821,7143,2007,1
6821,7090,2007,1
6821,6990,2007,1
6821,6821,2007,3
6821,6930,2007,1
6821,6806,2007,1
6821,7423,2007,1
6821,6783,2007,1
6822,6960,2007,2
6822,10356,2007,1
6822,7474,2007,1
6822,6852,2007,1
6822,7900,2007,1
6823,7328,2007,2
6823,6804,2007,1
6823,6853,2007,1
6823,9773,2007,1
6827,12665,2007,1
6827,7305,2007,1
6827,6857,2007,1
6827,6827,2007,1
6827,6892,2007,1
6827,7345,2007,1
6827,6962,2007,1
6827,7060,2007,1
6827,7253,2007,3
6827,7255,2007,1
6827,7068,2007,1
6827,7002,2007,2
6827,6876,2007,1
6827,7326,2007,1
6827,6815,2007,1
6828,6853,2007,1
6829,11744,2007,1
6829,6848,2007,1
6829,7266,2007,1
6829,6821,2007,1
6829,7078,2007,1
6829,6897,2007,1
6829,12456,2007,1
6829,6956,2007,1
6829,6960,2007,1
6829,11928,2007,1
6829,6904,2007,1
6829,9433,2007,1
6829,7002,2007,1
6829,7900,2007,1
6829,6815,2007,1
6838,7677,2007,1
8308,6953,2007,1
6844,6853,2007,1
6824,6829,2007,1
6852,6785,2007,1
6852,6844,2007,1
6852,6852,2007,2
6852,7077,2007,1
6852,6790,2007,1
6852,6892,2007,2
6852,10987,2007,1
6852,6956,2007,1
6852,6802,2007,1
6852,6963,2007,1
6852,12468,2007,1
6852,6933,2007,1
6852,7002,2007,2
6852,7548,2007,1
6852,6853,2007,1
6853,6848,2007,1
6853,6849,2007,1
6853,12595,2007,1
6853,6852,2007,1
6853,9493,2007,1
8911,12589,2007,1
8911,6933,2007,1
6864,7786,2007,1
9439,7943,2007,1
8685,9367,2007,1
8932,8934,2007,1
8890,8891,2007,1
6890,6897,2007,1
6890,7332,2007,1
6892,6800,2007,1
6892,6913,2007,1
6892,7042,2007,1
6892,11156,2007,1
6897,7460,2007,1
6897,6853,2007,1
8946,6855,2007,1
11136,11134,2007,1
6904,6853,2007,1
6904,10542,2007,1
6905,6853,2007,1
6906,6795,2007,1
12415,10085,2007,1
6956,7090,2007,1
6956,6853,2007,1
6924,7365,2007,1
9346,8856,2007,1
11871,11872,2007,1
8975,8976,2007,1
6930,6804,2007,1
6930,6822,2007,1
6933,10177,2007,1
6933,6962,2007,1
6933,10197,2007,1
6933,6790,2007,1
6933,7900,2007,1
6933,6970,2007,1
6933,6891,2007,1
6933,6853,2007,3
6933,11423,2007,1
6935,8928,2007,1
6935,6972,2007,1
6945,7559,2007,1
6946,7386,2007,1
8667,6792,2007,1
6949,8648,2007,1
7055,6796,2007,1
7055,11006,2007,1
7055,7278,2007,1
6953,9293,2007,1
9010,9441,2007,1
9010,6855,2007,1
6960,6960,2007,1
6960,8418,2007,1
6960,7102,2007,1
6962,12730,2007,1
6963,6853,2007,1
7305,8017,2007,1
6975,10906,2007,1
6980,6980,2007,1
9029,11233,2007,1
6986,6987,2007,1
9015,8640,2007,1
6990,6991,2007,1
6999,6892,2007,1
9049,9041,2007,1
7002,9506,2007,1
9051,9052,2007,1
6848,6848,2007,2
6848,7075,2007,1
6848,6852,2007,1
6848,6853,2007,3
6848,6904,2007,1
6848,6947,2007,1
6848,6940,2007,1
6848,7053,2007,1
6848,7901,2007,1
8336,8337,2007,1
9060,8813,2007,1
8678,8677,2007,1
12304,8826,2007,1
10353,10354,2007,1
7016,7016,2007,1
7016,7520,2007,1
7016,9219,2007,1
7016,6844,2007,1
7016,7328,2007,1
7017,8855,2007,1
11114,11113,2007,1
7027,7102,2007,1
7028,6960,2007,1
7037,7038,2007,1
9095,9090,2007,1
7050,6853,2007,1
6826,6933,2007,1
11162,11162,2007,1
11759,11760,2007,1
7073,10133,2007,1
7080,11284,2007,1
9131,6864,2007,1
7137,6853,2007,1
7326,6853,2007,1
7102,7102,2007,1
8693,6842,2007,1
7104,11146,2007,1
12853,12854,2007,1
7119,8366,2007,1
9720,9725,2007,1
7128,6890,2007,1
7128,6947,2007,1
7332,8632,2007,1
7332,12671,2007,1
11226,11227,2007,1
6991,7255,2007,1
9103,9104,2007,1
9103,6928,2007,1
7143,7854,2007,1
9192,9193,2007,1
8217,9443,2007,1
7157,12106,2007,1
7162,10169,2007,1
9229,7490,2007,1
10946,10947,2007,1
12463,12467,2007,1
9153,9154,2007,1
11829,8452,2007,1
9253,9255,2007,1
11424,11425,2007,1
9262,9261,2007,1
8204,6853,2007,1
7221,7222,2007,1
9377,8960,2007,1
9272,9273,2007,1
7401,12008,2007,1
7401,8915,2007,1
7401,9527,2007,1
9285,9286,2007,1
12448,12449,2007,1
9294,9295,2007,1
9296,9297,2007,1
6788,10273,2007,1
6788,7723,2007,1
6788,9613,2007,1
6788,6933,2007,2
9596,6853,2007,1
7255,7152,2007,1
7255,9436,2007,1
9380,9381,2007,1
9320,9321,2007,1
9325,9326,2007,1
7279,7189,2007,1
6789,9987,2007,1
6789,10242,2007,1
6789,6962,2007,1
6789,6933,2007,2
6789,6826,2007,1
11400,11397,2007,1
7131,9324,2007,1
7792,12303,2007,1
9371,9372,2007,1
9373,6933,2007,1
11430,9269,2007,1
9384,9388,2007,1
8391,8107,2007,1
11438,11439,2007,1
7345,6795,2007,1
7348,9859,2007,1
9399,9398,2007,1
12179,7078,2007,1
12832,12833,2007,1
11001,11002,2007,1
9411,9412,2007,1
11361,7635,2007,1
12384,12387,2007,1
8055,6931,2007,1
7372,12033,2007,1
11469,6896,2007,1
7377,10173,2007,1
7377,9454,2007,1
7389,8908,2007,1
7394,10302,2007,1
9587,9170,2007,1
9448,8053,2007,1
9452,6848,2007,1
10109,10110,2007,1
11475,11476,2007,1
9478,9479,2007,1
7042,10994,2007,1
7042,6853,2007,1
7042,12662,2007,1
7042,12601,2007,1
7042,7002,2007,3
7042,12811,2007,1
7042,6781,2007,1
9774,9774,2007,1
9496,6985,2007,1
11548,6855,2007,1
11563,11564,2007,1
9516,9517,2007,1
7472,11925,2007,1
7474,9482,2007,1
7474,7002,2007,1
12693,12694,2007,1
7962,12070,2007,1
7496,6817,2007,1
9559,9560,2007,1
11610,11608,2007,1
11636,11637,2007,1
11435,6904,2007,1
7156,11759,2007,1
7546,9602,2007,1
7548,11941,2007,1
7278,6807,2007,1
11500,11501,2007,1
8640,9012,2007,1
10972,10973,2007,1
11680,11683,2007,1
11846,7016,2007,1
11686,7659,2007,1
11694,11969,2007,1
9650,9648,2007,1
12801,6892,2007,1
12392,12398,2007,1
12757,12758,2007,1
11169,6852,2007,1
8829,8830,2007,1
7075,9907,2007,1
7075,9199,2007,1
11739,6890,2007,1
12665,6853,2007,1
9188,9189,2007,1
10893,10894,2007,1
11752,11753,2007,1
11766,7313,2007,1
9734,9731,2007,1
7690,6795,2007,1
12207,12206,2007,1
11814,11810,2007,1
7723,6792,2007,1
7723,7161,2007,1
7723,6882,2007,1
7723,6931,2007,1
12318,6853,2007,1
11530,12669,2007,1
7750,7751,2007,1
7751,7472,2007,1
11533,6795,2007,1
11858,11859,2007,1
11873,11871,2007,1
12398,12399,2007,1
7035,12664,2007,1
8470,9064,2007,1
12399,12402,2007,1
7822,7266,2007,1
11990,6935,2007,1
9886,12425,2007,1
8475,6798,2007,1
12572,6855,2007,1
9906,9907,2007,1
9503,6792,2007,1
9847,11879,2007,1
7894,11344,2007,1
7900,6848,2007,1
7900,7137,2007,1
7900,8890,2007,1
7900,6985,2007,1
9538,6826,2007,1
6781,6785,2007,1
6781,7010,2007,1
6781,6852,2007,1
6781,6853,2007,6
6781,6790,2007,1
6781,12641,2007,1
6781,7016,2007,1
6781,7817,2007,1
6781,6794,2007,1
6781,10381,2007,1
6781,6953,2007,1
6781,6960,2007,2
6781,10344,2007,1
6781,6963,2007,1
6781,10357,2007,1
6781,6825,2007,1
6781,7002,2007,1
6781,9467,2007,1
6781,7042,2007,1
12243,12317,2007,1
6782,7328,2007,1
6782,6848,2007,1
6782,11140,2007,1
6782,6785,2007,1
6782,6904,2007,1
6782,7002,2007,3
6782,7724,2007,1
6782,9774,2007,1
6947,10188,2007,1
7931,7928,2007,1
